iso_code,country,current_population,updated_datetime
TCA,Turks And Caicos Islands,"39,231",2021-06-28 12:16:02.079123
LIE,Liechtenstein,"38,250",2021-06-28 12:16:02.079123
SMR,San Marino,"34,017",2021-06-28 12:16:02.079123
GIB,Gibraltar,"33,698",2021-06-28 12:16:02.079123
PLW,Palau,"18,169",2021-06-28 12:16:02.079123
COK,Cook Islands,"17,565",2021-06-28 12:16:02.079123
AIA,Anguilla,"15,117",2021-06-28 12:16:02.079123
TUV,Tuvalu,"11,931",2021-06-28 12:16:02.079123
WLF,Wallis And Futuna,"11,094",2021-06-28 12:16:02.079123
NRU,Nauru,"10,876",2021-06-28 12:16:02.079123
BL,Saint Barthelemy,"9,907",2021-06-28 12:16:02.079123
SPM,Saint Pierre And Miquelon,"5,766",2021-06-28 12:16:02.079123
MSR,Montserrat,"4,977",2021-06-28 12:16:02.079123
FLK,Falkland Islands,"3,533",2021-06-28 12:16:02.079123
NIU,Niue,"1,619",2021-06-28 12:16:02.079123
TKL,Tokelau,"1,373",2021-06-28 12:16:02.079123
VAT,Vatican City,800,2021-06-28 12:16:02.079123
CHN,China,"1,444,196,422",2021-06-29 12:15:46.124061
IND,India,"1,393,354,446",2021-06-29 12:15:46.124061
USA,United States,"332,907,174",2021-06-29 12:15:46.124061
IDN,Indonesia,"276,350,207",2021-06-29 12:15:46.124061
PAK,Pakistan,"225,182,493",2021-06-29 12:15:46.124061
BRA,Brazil,"213,987,637",2021-06-29 12:15:46.124061
NGA,Nigeria,"211,379,242",2021-06-29 12:15:46.124061
BGD,Bangladesh,"166,296,976",2021-06-29 12:15:46.124061
RUS,Russia,"145,912,108",2021-06-29 12:15:46.124061
MEX,Mexico,"130,256,800",2021-06-29 12:15:46.124061
JPN,Japan,"126,052,519",2021-06-29 12:15:46.124061
ETH,Ethiopia,"117,864,383",2021-06-29 12:15:46.124061
PHL,Philippines,"111,040,928",2021-06-29 12:15:46.124061
EGY,Egypt,"104,250,503",2021-06-29 12:15:46.124061
VNM,Vietnam,"98,165,468",2021-06-29 12:15:46.124061
COD,Dr Congo,"92,366,520",2021-06-29 12:15:46.124061
TUR,Turkey,"85,039,684",2021-06-29 12:15:46.124061
IRN,Iran,"85,024,625",2021-06-29 12:15:46.124061
DEU,Germany,"83,899,953",2021-06-29 12:15:46.124061
THA,Thailand,"69,950,237",2021-06-29 12:15:46.124061
GBR,United Kingdom,"68,205,776",2021-06-29 12:15:46.124061
FRA,France,"65,425,530",2021-06-29 12:15:46.124061
TZA,Tanzania,"61,491,245",2021-06-29 12:15:46.124061
ITA,Italy,"60,367,802",2021-06-29 12:15:46.124061
ZAF,South Africa,"60,039,005",2021-06-29 12:15:46.124061
KEN,Kenya,"54,980,738",2021-06-29 12:15:46.124061
MMR,Myanmar,"54,804,411",2021-06-29 12:15:46.124061
KOR,South Korea,"51,305,006",2021-06-29 12:15:46.124061
COL,Colombia,"51,264,197",2021-06-29 12:15:46.124061
UGA,Uganda,"47,117,873",2021-06-29 12:15:46.124061
ESP,Spain,"46,745,274",2021-06-29 12:15:46.124061
ARG,Argentina,"45,604,157",2021-06-29 12:15:46.124061
SDN,Sudan,"44,905,045",2021-06-29 12:15:46.124061
DZA,Algeria,"44,613,548",2021-06-29 12:15:46.124061
UKR,Ukraine,"43,467,888",2021-06-29 12:15:46.124061
IRQ,Iraq,"41,175,402",2021-06-29 12:15:46.124061
AFG,Afghanistan,"39,831,702",2021-06-29 12:15:46.124061
CAN,Canada,"38,066,567",2021-06-29 12:15:46.124061
POL,Poland,"37,797,230",2021-06-29 12:15:46.124061
MAR,Morocco,"37,343,035",2021-06-29 12:15:46.124061
SAU,Saudi Arabia,"35,338,482",2021-06-29 12:15:46.124061
UZB,Uzbekistan,"33,933,882",2021-06-29 12:15:46.124061
AGO,Angola,"33,929,240",2021-06-29 12:15:46.124061
PER,Peru,"33,357,846",2021-06-29 12:15:46.124061
MYS,Malaysia,"32,774,541",2021-06-29 12:15:46.124061
MOZ,Mozambique,"32,159,360",2021-06-29 12:15:46.124061
GHA,Ghana,"31,729,444",2021-06-29 12:15:46.124061
YEM,Yemen,"30,487,933",2021-06-29 12:15:46.124061
NPL,Nepal,"29,672,946",2021-06-29 12:15:46.124061
VEN,Venezuela,"28,704,001",2021-06-29 12:15:46.124061
MDG,Madagascar,"28,424,332",2021-06-29 12:15:46.124061
CMR,Cameroon,"27,221,500",2021-06-29 12:15:46.124061
CIV,Ivory Coast,"27,050,883",2021-06-29 12:15:46.124061
PRK,North Korea,"25,886,605",2021-06-29 12:15:46.124061
AUS,Australia,"25,787,028",2021-06-29 12:15:46.124061
NER,Niger,"25,127,038",2021-06-29 12:15:46.124061
TWN,Taiwan,"23,854,852",2021-06-29 12:15:46.124061
LKA,Sri Lanka,"21,496,966",2021-06-29 12:15:46.124061
BFA,Burkina Faso,"21,494,672",2021-06-29 12:15:46.124061
MLI,Mali,"20,853,271",2021-06-29 12:15:46.124061
MWI,Malawi,"19,645,573",2021-06-29 12:15:46.124061
CHL,Chile,"19,211,926",2021-06-29 12:15:46.124061
ROU,Romania,"19,128,227",2021-06-29 12:15:46.124061
KAZ,Kazakhstan,"18,994,076",2021-06-29 12:15:46.124061
ZMB,Zambia,"18,918,458",2021-06-29 12:15:46.124061
SYR,Syria,"18,273,142",2021-06-29 12:15:46.124061
GTM,Guatemala,"18,248,502",2021-06-29 12:15:46.124061
ECU,Ecuador,"17,887,471",2021-06-29 12:15:46.124061
SEN,Senegal,"17,194,461",2021-06-29 12:15:46.124061
NLD,Netherlands,"17,172,946",2021-06-29 12:15:46.124061
KHM,Cambodia,"16,945,515",2021-06-29 12:15:46.124061
TCD,Chad,"16,912,990",2021-06-29 12:15:46.124061
SOM,Somalia,"16,357,605",2021-06-29 12:15:46.124061
ZWE,Zimbabwe,"15,091,219",2021-06-29 12:15:46.124061
GIN,Guinea,"13,495,774",2021-06-29 12:15:46.124061
RWA,Rwanda,"13,275,203",2021-06-29 12:15:46.124061
BEN,Benin,"12,449,703",2021-06-29 12:15:46.124061
BDI,Burundi,"12,253,953",2021-06-29 12:15:46.124061
TUN,Tunisia,"11,935,300",2021-06-29 12:15:46.124061
BOL,Bolivia,"11,832,289",2021-06-29 12:15:46.124061
BEL,Belgium,"11,632,146",2021-06-29 12:15:46.124061
HTI,Haiti,"11,541,118",2021-06-29 12:15:46.124061
SSD,South Sudan,"11,380,604",2021-06-29 12:15:46.124061
CUB,Cuba,"11,317,539",2021-06-29 12:15:46.124061
DOM,Dominican Republic,"10,953,274",2021-06-29 12:15:46.124061
CZE,Czech Republic,"10,724,497",2021-06-29 12:15:46.124061
GRC,Greece,"10,370,952",2021-06-29 12:15:46.124061
JOR,Jordan,"10,268,649",2021-06-29 12:15:46.124061
AZE,Azerbaijan,"10,223,000",2021-06-29 12:15:46.124061
PRT,Portugal,"10,168,047",2021-06-29 12:15:46.124061
SWE,Sweden,"10,159,920",2021-06-29 12:15:46.124061
HND,Honduras,"10,062,348",2021-06-29 12:15:46.124061
ARE,United Arab Emirates,"9,990,672",2021-06-29 12:15:46.124061
TJK,Tajikistan,"9,748,772",2021-06-29 12:15:46.124061
HUN,Hungary,"9,634,274",2021-06-29 12:15:46.124061
BLR,Belarus,"9,442,890",2021-06-29 12:15:46.124061
PNG,Papua New Guinea,"9,118,310",2021-06-29 12:15:46.124061
AUT,Austria,"9,042,915",2021-06-29 12:15:46.124061
ISR,Israel,"8,789,229",2021-06-29 12:15:46.124061
CHE,Switzerland,"8,715,238",2021-06-29 12:15:46.124061
SRB,Serbia,"8,697,709",2021-06-29 12:15:46.124061
TGO,Togo,"8,477,434",2021-06-29 12:15:46.124061
SLE,Sierra Leone,"8,140,674",2021-06-29 12:15:46.124061
HKG,Hong Kong,"7,552,582",2021-06-29 12:15:46.124061
LAO,Laos,"7,378,940",2021-06-29 12:15:46.124061
PRY,Paraguay,"7,219,285",2021-06-29 12:15:46.124061
LBY,Libya,"6,958,191",2021-06-29 12:15:46.124061
BGR,Bulgaria,"6,896,873",2021-06-29 12:15:46.124061
LBN,Lebanon,"6,769,259",2021-06-29 12:15:46.124061
NIC,Nicaragua,"6,702,066",2021-06-29 12:15:46.124061
KGZ,Kyrgyzstan,"6,627,935",2021-06-29 12:15:46.124061
SLV,El Salvador,"6,518,369",2021-06-29 12:15:46.124061
TKM,Turkmenistan,"6,117,573",2021-06-29 12:15:46.124061
SGP,Singapore,"5,896,489",2021-06-29 12:15:46.124061
DNK,Denmark,"5,813,212",2021-06-29 12:15:46.124061
COG,Republic Of The Congo,"5,656,447",2021-06-29 12:15:46.124061
FIN,Finland,"5,548,327",2021-06-29 12:15:46.124061
NOR,Norway,"5,465,444",2021-06-29 12:15:46.124061
SVK,Slovakia,"5,460,720",2021-06-29 12:15:46.124061
OMN,Oman,"5,222,873",2021-06-29 12:15:46.124061
PSE,Palestine,"5,222,260",2021-06-29 12:15:46.124061
LBR,Liberia,"5,179,701",2021-06-29 12:15:46.124061
CRI,Costa Rica,"5,138,870",2021-06-29 12:15:46.124061
IRL,Ireland,"4,982,730",2021-06-29 12:15:46.124061
CAF,Central African Republic,"4,919,622",2021-06-29 12:15:46.124061
NZL,New Zealand,"4,860,484",2021-06-29 12:15:46.124061
MRT,Mauritania,"4,774,610",2021-06-29 12:15:46.124061
PAN,Panama,"4,381,309",2021-06-29 12:15:46.124061
KWT,Kuwait,"4,328,286",2021-06-29 12:15:46.124061
HRV,Croatia,"4,081,748",2021-06-29 12:15:46.124061
MDA,Moldova,"4,024,061",2021-06-29 12:15:46.124061
GEO,Georgia,"3,979,805",2021-06-29 12:15:46.124061
ERI,Eritrea,"3,601,244",2021-06-29 12:15:46.124061
URY,Uruguay,"3,485,105",2021-06-29 12:15:46.124061
MNG,Mongolia,"3,329,082",2021-06-29 12:15:46.124061
BIH,Bosnia And Herzegovina,"3,263,548",2021-06-29 12:15:46.124061
JAM,Jamaica,"2,973,414",2021-06-29 12:15:46.124061
ARM,Armenia,"2,968,108",2021-06-29 12:15:46.124061
QAT,Qatar,"2,930,308",2021-06-29 12:15:46.124061
ALB,Albania,"2,872,955",2021-06-29 12:15:46.124061
PRI,Puerto Rico,"2,828,402",2021-06-29 12:15:46.124061
LTU,Lithuania,"2,689,995",2021-06-29 12:15:46.124061
NAM,Namibia,"2,587,156",2021-06-29 12:15:46.124061
GMB,Gambia,"2,486,659",2021-06-29 12:15:46.124061
BWA,Botswana,"2,397,059",2021-06-29 12:15:46.124061
GAB,Gabon,"2,278,606",2021-06-29 12:15:46.124061
LSO,Lesotho,"2,159,009",2021-06-29 12:15:46.124061
MKD,North Macedonia,"2,082,662",2021-06-29 12:15:46.124061
SVN,Slovenia,"2,078,724",2021-06-29 12:15:46.124061
GNB,Guinea Bissau,"2,015,300",2021-06-29 12:15:46.124061
LVA,Latvia,"1,867,019",2021-06-29 12:15:46.124061
BHR,Bahrain,"1,748,108",2021-06-29 12:15:46.124061
GNQ,Equatorial Guinea,"1,449,705",2021-06-29 12:15:46.124061
TTO,Trinidad And Tobago,"1,403,359",2021-06-29 12:15:46.124061
TLS,Timor Leste,"1,343,770",2021-06-29 12:15:46.124061
EST,Estonia,"1,325,191",2021-06-29 12:15:46.124061
MUS,Mauritius,"1,273,427",2021-06-29 12:15:46.124061
CYP,Cyprus,"1,215,550",2021-06-29 12:15:46.124061
DJI,Djibouti,"1,002,130",2021-06-29 12:15:46.124061
FJI,Fiji,"902,881",2021-06-29 12:15:46.124061
RU,Reunion,"901,661",2021-06-29 12:15:46.124061
COM,Comoros,"888,374",2021-06-29 12:15:46.124061
GUY,Guyana,"790,311",2021-06-29 12:15:46.124061
BTN,Bhutan,"779,864",2021-06-29 12:15:46.124061
SLB,Solomon Islands,"703,926",2021-06-29 12:15:46.124061
MAC,Macau,"658,355",2021-06-29 12:15:46.124061
LUX,Luxembourg,"634,777",2021-06-29 12:15:46.124061
MNE,Montenegro,"628,053",2021-06-29 12:15:46.124061
ESH,Western Sahara,"611,817",2021-06-29 12:15:46.124061
SUR,Suriname,"591,779",2021-06-29 12:15:46.124061
CPV,Cape Verde,"561,874",2021-06-29 12:15:46.124061
MDV,Maldives,"543,599",2021-06-29 12:15:46.124061
MLT,Malta,"442,778",2021-06-29 12:15:46.124061
BRN,Brunei,"441,516",2021-06-29 12:15:46.124061
BLZ,Belize,"404,884",2021-06-29 12:15:46.124061
BHS,Bahamas,"396,898",2021-06-29 12:15:46.124061
MTQ,Martinique,"374,748",2021-06-29 12:15:46.124061
ISL,Iceland,"343,344",2021-06-29 12:15:46.124061
VUT,Vanuatu,"314,434",2021-06-29 12:15:46.124061
NCL,New Caledonia,"288,208",2021-06-29 12:15:46.124061
BRB,Barbados,"287,710",2021-06-29 12:15:46.124061
PYF,French Polynesia,"282,524",2021-06-29 12:15:46.124061
MYT,Mayotte,"279,488",2021-06-29 12:15:46.124061
STP,Sao Tome And Principe,"223,350",2021-06-29 12:15:46.124061
WSM,Samoa,"200,143",2021-06-29 12:15:46.124061
LCA,Saint Lucia,"184,397",2021-06-29 12:15:46.124061
GUM,Guam,"170,173",2021-06-29 12:15:46.124061
CUW,Curacao,"164,795",2021-06-29 12:15:46.124061
KIR,Kiribati,"121,385",2021-06-29 12:15:46.124061
FSM,Micronesia,"116,250",2021-06-29 12:15:46.124061
GRD,Grenada,"113,020",2021-06-29 12:15:46.124061
VCT,Saint Vincent And The Grenadines,"111,263",2021-06-29 12:15:46.124061
ABW,Aruba,"107,204",2021-06-29 12:15:46.124061
TON,Tonga,"106,756",2021-06-29 12:15:46.124061
VIR,United States Virgin Islands,"104,227",2021-06-29 12:15:46.124061
SYC,Seychelles,"98,907",2021-06-29 12:15:46.124061
ATG,Antigua And Barbuda,"98,728",2021-06-29 12:15:46.124061
IMN,Isle Of Man,"85,410",2021-06-29 12:15:46.124061
AND,Andorra,"77,355",2021-06-29 12:15:46.124061
DMA,Dominica,"72,167",2021-06-29 12:15:46.124061
CYM,Cayman Islands,"66,497",2021-06-29 12:15:46.124061
BMU,Bermuda,"62,090",2021-06-29 12:15:46.124061
MHL,Marshall Islands,"59,610",2021-06-29 12:15:46.124061
MNP,Northern Mariana Islands,"57,917",2021-06-29 12:15:46.124061
GRL,Greenland,"56,877",2021-06-29 12:15:46.124061
ASM,American Samoa,"55,100",2021-06-29 12:15:46.124061
KNA,Saint Kitts And Nevis,"53,544",2021-06-29 12:15:46.124061
FRO,Faroe Islands,"49,049",2021-06-29 12:15:46.124061
MAF,Sint Maarten,"43,412",2021-06-29 12:15:46.124061
MCO,Monaco,"39,511",2021-06-29 12:15:46.124061
MAF,Saint Martin,"39,234",2021-06-29 12:15:46.124061
TCA,Turks And Caicos Islands,"39,231",2021-06-29 12:15:46.124061
LIE,Liechtenstein,"38,250",2021-06-29 12:15:46.124061
SMR,San Marino,"34,017",2021-06-29 12:15:46.124061
GIB,Gibraltar,"33,698",2021-06-29 12:15:46.124061
PLW,Palau,"18,169",2021-06-29 12:15:46.124061
COK,Cook Islands,"17,565",2021-06-29 12:15:46.124061
AIA,Anguilla,"15,117",2021-06-29 12:15:46.124061
TUV,Tuvalu,"11,931",2021-06-29 12:15:46.124061
WLF,Wallis And Futuna,"11,094",2021-06-29 12:15:46.124061
NRU,Nauru,"10,876",2021-06-29 12:15:46.124061
BL,Saint Barthelemy,"9,907",2021-06-29 12:15:46.124061
SPM,Saint Pierre And Miquelon,"5,766",2021-06-29 12:15:46.124061
MSR,Montserrat,"4,977",2021-06-29 12:15:46.124061
FLK,Falkland Islands,"3,533",2021-06-29 12:15:46.124061
NIU,Niue,"1,619",2021-06-29 12:15:46.124061
TKL,Tokelau,"1,373",2021-06-29 12:15:46.124061
VAT,Vatican City,800,2021-06-29 12:15:46.124061
CHN,China,"1,444,209,643",2021-06-30 12:15:57.301751
IND,India,"1,393,391,113",2021-06-30 12:15:57.301751
USA,United States,"332,912,479",2021-06-30 12:15:57.301751
IDN,Indonesia,"276,357,982",2021-06-30 12:15:57.301751
PAK,Pakistan,"225,194,209",2021-06-30 12:15:57.301751
BRA,Brazil,"213,991,533",2021-06-30 12:15:57.301751
NGA,Nigeria,"211,393,660",2021-06-30 12:15:57.301751
BGD,Bangladesh,"166,301,357",2021-06-30 12:15:57.301751
RUS,Russia,"145,912,052",2021-06-30 12:15:57.301751
MEX,Mexico,"130,260,438",2021-06-30 12:15:57.301751
JPN,Japan,"126,051,367",2021-06-30 12:15:57.301751
ETH,Ethiopia,"117,872,338",2021-06-30 12:15:57.301751
PHL,Philippines,"111,044,948",2021-06-30 12:15:57.301751
EGY,Egypt,"104,255,758",2021-06-30 12:15:57.301751
VNM,Vietnam,"98,167,728",2021-06-30 12:15:57.301751
COD,Dr Congo,"92,374,226",2021-06-30 12:15:57.301751
TUR,Turkey,"85,041,735",2021-06-30 12:15:57.301751
IRN,Iran,"85,027,402",2021-06-30 12:15:57.301751
DEU,Germany,"83,900,302",2021-06-30 12:15:57.301751
THA,Thailand,"69,950,649",2021-06-30 12:15:57.301751
GBR,United Kingdom,"68,206,676",2021-06-30 12:15:57.301751
FRA,France,"65,425,966",2021-06-30 12:15:57.301751
TZA,Tanzania,"61,496,075",2021-06-30 12:15:57.301751
ITA,Italy,"60,367,584",2021-06-30 12:15:57.301751
ZAF,South Africa,"60,041,013",2021-06-30 12:15:57.301751
KEN,Kenya,"54,984,069",2021-06-30 12:15:57.301751
MMR,Myanmar,"54,805,486",2021-06-30 12:15:57.301751
KOR,South Korea,"51,305,127",2021-06-30 12:15:57.301751
COL,Colombia,"51,265,303",2021-06-30 12:15:57.301751
UGA,Uganda,"47,121,673",2021-06-30 12:15:57.301751
ESP,Spain,"46,745,235",2021-06-30 12:15:57.301751
ARG,Argentina,"45,605,278",2021-06-30 12:15:57.301751
SDN,Sudan,"44,907,939",2021-06-30 12:15:57.301751
DZA,Algeria,"44,615,614",2021-06-30 12:15:57.301751
UKR,Ukraine,"43,467,170",2021-06-30 12:15:57.301751
IRQ,Iraq,"41,178,054",2021-06-30 12:15:57.301751
AFG,Afghanistan,"39,834,205",2021-06-30 12:15:57.301751
CAN,Canada,"38,067,464",2021-06-30 12:15:57.301751
POL,Poland,"37,797,079",2021-06-30 12:15:57.301751
MAR,Morocco,"37,344,217",2021-06-30 12:15:57.301751
SAU,Saudi Arabia,"35,339,960",2021-06-30 12:15:57.301751
UZB,Uzbekistan,"33,935,145",2021-06-30 12:15:57.301751
AGO,Angola,"33,932,175",2021-06-30 12:15:57.301751
PER,Peru,"33,358,902",2021-06-30 12:15:57.301751
MYS,Malaysia,"32,775,651",2021-06-30 12:15:57.301751
MOZ,Mozambique,"32,161,836",2021-06-30 12:15:57.301751
GHA,Ghana,"31,731,247",2021-06-30 12:15:57.301751
YEM,Yemen,"30,489,751",2021-06-30 12:15:57.301751
NPL,Nepal,"29,674,272",2021-06-30 12:15:57.301751
VEN,Venezuela,"28,704,641",2021-06-30 12:15:57.301751
MDG,Madagascar,"28,426,344",2021-06-30 12:15:57.301751
CMR,Cameroon,"27,223,357",2021-06-30 12:15:57.301751
CIV,Ivory Coast,"27,052,727",2021-06-30 12:15:57.301751
PRK,North Korea,"25,886,898",2021-06-30 12:15:57.301751
AUS,Australia,"25,787,825",2021-06-30 12:15:57.301751
NER,Niger,"25,129,576",2021-06-30 12:15:57.301751
TWN,Taiwan,"23,854,958",2021-06-30 12:15:57.301751
LKA,Sri Lanka,"21,497,197",2021-06-30 12:15:57.301751
BFA,Burkina Faso,"21,496,300",2021-06-30 12:15:57.301751
MLI,Mali,"20,854,926",2021-06-30 12:15:57.301751
MWI,Malawi,"19,646,991",2021-06-30 12:15:57.301751
CHL,Chile,"19,212,218",2021-06-30 12:15:57.301751
ROU,Romania,"19,127,923",2021-06-30 12:15:57.301751
KAZ,Kazakhstan,"18,994,671",2021-06-30 12:15:57.301751
ZMB,Zambia,"18,919,931",2021-06-30 12:15:57.301751
SYR,Syria,"18,274,862",2021-06-30 12:15:57.301751
GTM,Guatemala,"18,249,414",2021-06-30 12:15:57.301751
ECU,Ecuador,"17,888,145",2021-06-30 12:15:57.301751
SEN,Senegal,"17,195,697",2021-06-30 12:15:57.301751
NLD,Netherlands,"17,173,049",2021-06-30 12:15:57.301751
KHM,Cambodia,"16,946,135",2021-06-30 12:15:57.301751
TCD,Chad,"16,914,330",2021-06-30 12:15:57.301751
SOM,Somalia,"16,358,881",2021-06-30 12:15:57.301751
ZWE,Zimbabwe,"15,091,859",2021-06-30 12:15:57.301751
GIN,Guinea,"13,496,761",2021-06-30 12:15:57.301751
RWA,Rwanda,"13,276,083",2021-06-30 12:15:57.301751
BEN,Benin,"12,450,601",2021-06-30 12:15:57.301751
BDI,Burundi,"12,254,947",2021-06-30 12:15:57.301751
TUN,Tunisia,"11,935,613",2021-06-30 12:15:57.301751
BOL,Bolivia,"11,832,726",2021-06-30 12:15:57.301751
BEL,Belgium,"11,632,267",2021-06-30 12:15:57.301751
HTI,Haiti,"11,541,499",2021-06-30 12:15:57.301751
SSD,South Sudan,"11,381,124",2021-06-30 12:15:57.301751
CUB,Cuba,"11,317,516",2021-06-30 12:15:57.301751
DOM,Dominican Republic,"10,953,562",2021-06-30 12:15:57.301751
CZE,Czech Republic,"10,724,536",2021-06-30 12:15:57.301751
GRC,Greece,"10,370,812",2021-06-30 12:15:57.301751
JOR,Jordan,"10,268,899",2021-06-30 12:15:57.301751
AZE,Azerbaijan,"10,223,230",2021-06-30 12:15:57.301751
PRT,Portugal,"10,167,965",2021-06-30 12:15:57.301751
SWE,Sweden,"10,160,087",2021-06-30 12:15:57.301751
HND,Honduras,"10,062,780",2021-06-30 12:15:57.301751
ARE,United Arab Emirates,"9,990,952",2021-06-30 12:15:57.301751
TJK,Tajikistan,"9,749,346",2021-06-30 12:15:57.301751
HUN,Hungary,"9,634,200",2021-06-30 12:15:57.301751
BLR,Belarus,"9,442,871",2021-06-30 12:15:57.301751
PNG,Papua New Guinea,"9,118,780",2021-06-30 12:15:57.301751
AUT,Austria,"9,043,019",2021-06-30 12:15:57.301751
ISR,Israel,"8,789,595",2021-06-30 12:15:57.301751
CHE,Switzerland,"8,715,410",2021-06-30 12:15:57.301751
SRB,Serbia,"8,697,602",2021-06-30 12:15:57.301751
TGO,Togo,"8,477,982",2021-06-30 12:15:57.301751
SLE,Sierra Leone,"8,141,123",2021-06-30 12:15:57.301751
HKG,Hong Kong,"7,552,735",2021-06-30 12:15:57.301751
LAO,Laos,"7,379,221",2021-06-30 12:15:57.301751
PRY,Paraguay,"7,219,522",2021-06-30 12:15:57.301751
LBY,Libya,"6,958,420",2021-06-30 12:15:57.301751
BGR,Bulgaria,"6,896,732",2021-06-30 12:15:57.301751
LBN,Lebanon,"6,769,183",2021-06-30 12:15:57.301751
NIC,Nicaragua,"6,702,280",2021-06-30 12:15:57.301751
KGZ,Kyrgyzstan,"6,628,218",2021-06-30 12:15:57.301751
SLV,El Salvador,"6,518,456",2021-06-30 12:15:57.301751
TKM,Turkmenistan,"6,117,809",2021-06-30 12:15:57.301751
SGP,Singapore,"5,896,621",2021-06-30 12:15:57.301751
DNK,Denmark,"5,813,270",2021-06-30 12:15:57.301751
COG,Republic Of The Congo,"5,656,827",2021-06-30 12:15:57.301751
FIN,Finland,"5,548,349",2021-06-30 12:15:57.301751
NOR,Norway,"5,465,569",2021-06-30 12:15:57.301751
SVK,Slovakia,"5,460,721",2021-06-30 12:15:57.301751
OMN,Oman,"5,223,210",2021-06-30 12:15:57.301751
PSE,Palestine,"5,222,588",2021-06-30 12:15:57.301751
LBR,Liberia,"5,180,038",2021-06-30 12:15:57.301751
CRI,Costa Rica,"5,138,992",2021-06-30 12:15:57.301751
IRL,Ireland,"4,982,849",2021-06-30 12:15:57.301751
CAF,Central African Republic,"4,919,863",2021-06-30 12:15:57.301751
NZL,New Zealand,"4,860,591",2021-06-30 12:15:57.301751
MRT,Mauritania,"4,774,952",2021-06-30 12:15:57.301751
PAN,Panama,"4,381,491",2021-06-30 12:15:57.301751
KWT,Kuwait,"4,328,463",2021-06-30 12:15:57.301751
HRV,Croatia,"4,081,683",2021-06-30 12:15:57.301751
MDA,Moldova,"4,024,033",2021-06-30 12:15:57.301751
GEO,Georgia,"3,979,778",2021-06-30 12:15:57.301751
ERI,Eritrea,"3,601,394",2021-06-30 12:15:57.301751
URY,Uruguay,"3,485,136",2021-06-30 12:15:57.301751
MNG,Mongolia,"3,329,221",2021-06-30 12:15:57.301751
BIH,Bosnia And Herzegovina,"3,263,493",2021-06-30 12:15:57.301751
JAM,Jamaica,"2,973,447",2021-06-30 12:15:57.301751
ARM,Armenia,"2,968,121",2021-06-30 12:15:57.301751
QAT,Qatar,"2,930,456",2021-06-30 12:15:57.301751
ALB,Albania,"2,872,940",2021-06-30 12:15:57.301751
PRI,Puerto Rico,"2,828,303",2021-06-30 12:15:57.301751
LTU,Lithuania,"2,689,906",2021-06-30 12:15:57.301751
NAM,Namibia,"2,587,282",2021-06-30 12:15:57.301751
GMB,Gambia,"2,486,851",2021-06-30 12:15:57.301751
BWA,Botswana,"2,397,181",2021-06-30 12:15:57.301751
GAB,Gabon,"2,278,753",2021-06-30 12:15:57.301751
LSO,Lesotho,"2,159,056",2021-06-30 12:15:57.301751
MKD,North Macedonia,"2,082,659",2021-06-30 12:15:57.301751
SVN,Slovenia,"2,078,724",2021-06-30 12:15:57.301751
GNB,Guinea Bissau,"2,015,430",2021-06-30 12:15:57.301751
LVA,Latvia,"1,866,967",2021-06-30 12:15:57.301751
BHR,Bahrain,"1,748,234",2021-06-30 12:15:57.301751
GNQ,Equatorial Guinea,"1,449,833",2021-06-30 12:15:57.301751
TTO,Trinidad And Tobago,"1,403,370",2021-06-30 12:15:57.301751
TLS,Timor Leste,"1,343,839",2021-06-30 12:15:57.301751
EST,Estonia,"1,325,187",2021-06-30 12:15:57.301751
MUS,Mauritius,"1,273,431",2021-06-30 12:15:57.301751
CYP,Cyprus,"1,215,573",2021-06-30 12:15:57.301751
DJI,Djibouti,"1,002,168",2021-06-30 12:15:57.301751
FJI,Fiji,"902,898",2021-06-30 12:15:57.301751
RU,Reunion,"901,678",2021-06-30 12:15:57.301751
COM,Comoros,"888,426",2021-06-30 12:15:57.301751
GUY,Guyana,"790,321",2021-06-30 12:15:57.301751
BTN,Bhutan,"779,887",2021-06-30 12:15:57.301751
SLB,Solomon Islands,"703,973",2021-06-30 12:15:57.301751
MAC,Macau,"658,381",2021-06-30 12:15:57.301751
LUX,Luxembourg,"634,802",2021-06-30 12:15:57.301751
MNE,Montenegro,"628,053",2021-06-30 12:15:57.301751
ESH,Western Sahara,"611,856",2021-06-30 12:15:57.301751
SUR,Suriname,"591,793",2021-06-30 12:15:57.301751
CPV,Cape Verde,"561,890",2021-06-30 12:15:57.301751
MDV,Maldives,"543,611",2021-06-30 12:15:57.301751
MLT,Malta,"442,782",2021-06-30 12:15:57.301751
BRN,Brunei,"441,527",2021-06-30 12:15:57.301751
BLZ,Belize,"404,904",2021-06-30 12:15:57.301751
BHS,Bahamas,"396,908",2021-06-30 12:15:57.301751
MTQ,Martinique,"374,746",2021-06-30 12:15:57.301751
ISL,Iceland,"343,350",2021-06-30 12:15:57.301751
VUT,Vanuatu,"314,454",2021-06-30 12:15:57.301751
NCL,New Caledonia,"288,215",2021-06-30 12:15:57.301751
